source_block,cue_id,start_seconds,end_seconds,text
517,517,1434.33,1437.62,a ver mira
518,518,1438.789,1443.63,waltz y todo tengo parado el pecho
519,519,1443.63,1446.87,no tengo las caderas espectaculares como
520,520,1446.87,1449.12,es la imagen transexual que se está
521,521,1449.12,1452.51,manejando no buscas eso cuando no lo va
522,522,1452.51,1454.45,a hacer
523,523,1454.45,1458.55,y es como que siempre
524,524,1459.81,1462.55,las personas que van a estar la posición
525,525,1462.55,1465.37,a la que tú me quieres marcar o esto o
526,526,1465.37,1467.95,lo otro no tengo mis límites en mi casa
527,527,1467.95,1470.92,tengo con mi familia y las tengo que
528,528,1470.92,1473.49,respetar
529,529,1473.49,1476.97,una persona
530,530,1485.55,1489.78,es el punto donde a veces la chica
531,531,1489.78,1493.24,afectamos todos y acá estarán porque por
532,532,1493.24,1494.74,ejemplo
533,533,1494.74,1499.74,buscamos o aceptamos el que tengan
534,534,1499.74,1502.039,a ocultar
535,535,1502.039,1504.899,no podemos seguir porque la gente nos va
536,536,1504.899,1507.91,a ver después de las dos
537,537,1507.91,1511.12,vos sabes que muchas chicas que viven
538,538,1511.12,1512.98,solas hoy después de la una de la mañana
539,539,1512.98,1517.18,pero está tu casa y lo aceptan no nunca
540,540,1517.18,1519.82,si yo si yo yo no como yo le digo asia
541,541,1519.82,1522.19,si yo si tú como transexual luchas para
542,542,1522.19,1524.98,que la gente te tape fueras visible yo
543,543,1524.98,1527.79,porque van a esconder
544,544,1528.74,1532.56,pero bueno cada quien a veces sí como te
545,545,1532.56,1535.2,digo si existe como que dijo la pena
546,546,1535.2,1536.52,decir bueno ese chico pues me gusta
547,547,1536.52,1539.25,mucho no no me gustaría afectar lo que
548,548,1539.25,1541.95,la sociedad es la sociedad lo señale que
549,549,1541.95,1544.38,la sociedad los que un homosexual puede
550,550,1544.38,1547.56,estar como si yo y mi personal he
551,551,1547.56,1550.56,llegado a ser de esa forma no me gusta
552,552,1550.56,1552.92,mucho
553,553,1552.98,1559.28,aceptar eso esas este salida clandestina
554,554,1559.28,1561.63,específicos naciones pequeñas y existe
555,555,1561.63,1565.61,mucho el el rumor o si nos conocemos en
556,556,1565.61,1568.23,todos nos es una ciudad pequeña yo por
557,557,1568.23,1569.64,ejemplo me dedico al show de imitación
558,558,1569.64,1571.91,los lugares en los que me presento
559,559,1571.91,1574.29,mandan desde la publicidad por facebook
560,560,1574.29,1576.75,de esta noche se presenta estrella mejía
561,561,1576.75,1579.99,no pues la gente ya me tiene ubicada
562,562,1579.99,1582.15,quienes estaría mejía entonces como que
563,563,1582.15,1583.86,más difícil de los chicos como que
564,564,1583.86,1585.96,busquen como que más difícil busca una
565,565,1585.96,1589.65,relación con estrella porque es conocida
566,566,1589.65,1593.19,y voy a trabajar todo el mundo
567,567,1593.19,1595.89,poco atención de estrella y me van a
568,568,1595.89,1597.6,voltear a ver entonces si es como que
569,569,1597.6,1599.28,más complicado en mi caso más complicado
570,570,1599.28,1602.48,es este punto
571,571,1603.8,1607.29,pero pues creo que lo que no puedes es
572,572,1607.29,1609.9,de compensar con el tema que estás
573,573,1609.9,1611.67,también con tu familia no el tema es
574,574,1611.67,1614.43,cuando no tienen estabilidad familiar ni
575,575,1614.43,1616.41,les de habilidades emocional y ahí sí
576,576,1616.41,1618.99,creo que es cuando se siente es más
577,577,1618.99,1622.08,triste te pediría por favor entendidas
578,578,1622.08,1625.16,de las personas que te puedan escuchar
579,579,1625.16,1629.07,dejándonos como un mensaje a lo que yo
580,580,1629.07,1631.56,miré a mi mensaje pues al final sería
581,581,1631.56,1633.87,pues que luchen por sus sueños porque
582,582,1633.87,1637.65,pues mira el 31 entonces éste si tú
583,583,1637.65,1640.05,dices hay no no voy a comer a mi
584,584,1640.05,1642.12,transición porque quería la gente la
585,585,1642.12,1643.65,gente siempre va a hablar es en
586,586,1643.65,1645.72,transiciones en transición en este
587,587,1645.72,1648.15,tiempo te vas nada pues no hay que darle
588,588,1648.15,1650.01,gusto a la gente hay que vivir nuestras
589,589,1650.01,1653.01,vidas hay que hacer lo que queramos con
590,590,1653.01,1656.01,responsabilidad y sin tercero y mira
591,591,1656.01,1657.86,todo
592,592,1657.86,1660.86,personal
593,593,1662.48,1665.16,de la pandemia
594,594,1665.16,1668.25,estoy mi familia no me urge ponerme la
595,595,1668.25,1670.8,vacuna para viajar porque me encantaría
596,596,1670.8,1673.58,me encanta viajar
597,597,1676.3,1678.36,a
598,598,1680.179,1682.669,mi pronombre por ahora es y sigue siendo
599,599,1682.669,1685.18,de santiago
600,600,1685.18,1687.94,este este nombre viene por el nombre
601,601,1687.94,1690.4,real que mis padres me dieron pues es
602,602,1690.4,1691.56,sandra
603,603,1691.56,1693.24,pero
604,604,1693.24,1696.73,sólo yo lo decidí así no como santi este
605,605,1696.73,1699.24,tengo 28 años
606,606,1699.24,1702.48,y ahorita estoy viendo en el 18.000 con
607,607,1702.48,1705.54,santiago antonio porque lo de santiago
608,608,1705.54,1707.19,youtube una persona que me apoyó
609,609,1707.19,1709.71,muchísimo mi homosexualidad fue la
610,610,1709.71,1711.27,primera persona en realidad que lo supo
611,611,1711.27,1713.94,y mi hermano mi hermano mayor carlos a
612,612,1713.94,1716.16,él fue quien le comenté por primera vez
613,613,1716.16,1718.8,pues mi transición no sentirme a gusto
614,614,1718.8,1721.44,con mi cuerpo y en algún momento le di a
615,615,1721.44,1726.24,preguntar si yo fuera un hermano como te
616,616,1726.24,1728.07,gustaría que me llamara y dice sacó de
617,617,1728.07,1730.02,onda pues sí hizo su pregunta si a mí
618,618,1730.02,1732.179,fue bastante directa pues tú quisiera
619,619,1732.179,1734.16,ser un chico quisiera ser un hombre le
620,620,1734.16,1735.809,dije pues sí la verdad sigue contigo
621,621,1735.809,1738.15,nunca tenía un problema en compartir te
622,622,1738.15,1740.61,lo que siento entonces entre él y yo
623,623,1740.61,1742.32,platicamos sobre el nombre de santiago y
624,624,1742.32,1744.63,me dijo es que es l y aquí en la casa
625,625,1744.63,1746.929,todos acostumbra decirme muchos andy
626,626,1746.929,1749.58,entonces él me decía santi es como más
627,627,1749.58,1752.82,allegado al sandín entonces por eso fue
628,628,1752.82,1754.8,que decidimos el nombre de santiago es
629,629,1754.8,1758.7,algo que le pedí y antonio la diferencia
630,630,1758.7,1761.49,pues es que mi abuelo paterno siempre
631,631,1761.49,1764.49,siempre me decía antonio por el día así
632,632,1764.49,1769.41,por mí digamos por mi santo no y para mí
633,633,1769.41,1771.36,mi abuelo pues algo muy importante
634,634,1771.36,1773.46,entonces el nombre de santiago antonio
635,635,1773.46,1776.19,pues es es por eso por dos personas que
636,636,1776.19,1778.71,influyen mucho en mi transición y en
637,637,1778.71,1781.1,toda mi vida
638,638,1781.62,1783.809,cuando comienza o a qué edad comienza
639,639,1783.809,1786.99,todo esto existe un peso a los 6 años yo
640,640,1786.99,1788.4,recuerdo muy bien que a los seis años yo
641,641,1788.4,1789.44,yo
642,642,1789.44,1792.39,amaba jugar con mis primos con sus
643,643,1792.39,1794.13,carritos con todas esas cosas me llamó
644,644,1794.13,1795.51,mucho la atención vestirme con
645,645,1795.51,1798.45,pantalones y desde allí tuve ese
646,646,1798.45,1801.09,problema el no poder vestirme como una
647,647,1801.09,1803.97,chica como una niña no comportarme con
648,648,1803.97,1806.07,una niña pero obviamente pues era un
649,649,1806.07,1808.559,tema que no se tocaba y por javier
650,650,1808.559,1810.809,razones de la edad pues no no sabía qué
651,651,1810.809,1813.75,me pasaba alrededor de los 13 14 años
652,652,1813.75,1816.27,tuve un problema muy fuerte familiar se
653,653,1816.27,1819.03,me juntaron muchas cosas y ahí también
654,654,1819.03,1822.26,empecé a ver este este tema de mi cuerpo
655,655,1822.26,1825.21,justamente por los cambios que venían en
656,656,1825.21,1828.03,la adolescencia pues no no me voy al
657,657,1828.03,1830.97,espejo y realmente no me identificaba no
658,658,1830.97,1832.55,era nada fácil
659,659,1832.55,1836.73,decir mi nombre femenino porque pues mi
660,660,1836.73,1838.41,mente merece otras cosas a mi mente me
661,661,1838.41,1840.78,decía entonces que no eres una chica si
662,662,1840.78,1844.679,fue muy difícil y ver un espejo me hacía
663,663,1844.679,1847.02,llorar te lo juro de veces y si era
664,664,1847.02,1848.97,difícil muy muy difícil
665,665,1848.97,1851.85,conforme pasó el tiempo pues yo trataba
666,666,1851.85,1855.54,de asimilarlo pero me era difícil por la
667,667,1855.54,1858.21,gente por el qué dirán por por la
668,668,1858.21,1860.1,familia que también era bastante cerrada
669,669,1860.1,1862.26,incluso mis padres eran muy cerrados en
670,670,1862.26,1864.27,esa en esos temas
671,671,1864.27,1866.04,e incluso podría decir que ni siquiera
672,672,1866.04,1867.929,era un tema que se podía ver tan
673,673,1867.929,1870.72,fácilmente y a los que te diré 20 años
674,674,1870.72,1873.6,veo un amigo que también es un chico
675,675,1873.6,1875.82,trans él fue el que más me dio como el
676,676,1875.82,1879.27,el pie a decir sabes que pues si tú te
677,677,1879.27,1882.57,sientes un chico hazlo sale del closet
678,678,1882.57,1885.57,no como como decimos muchos porque él
679,679,1885.57,1887.91,sabía que uno no me sentía cómodo con mi
680,680,1887.91,1891.12,cuerpo con con mi nombre con la forma en
681,681,1891.12,1893.55,que la gente me trataba entonces ahí
682,682,1893.55,1896.88,viene el primer paso y si sigo hasta la
683,683,1896.88,1898.95,fecha teniendo todavía ese conflicto con
684,684,1898.95,1901.71,verme como con el cuerpo de una chica
685,685,1901.71,1904.23,pero pues creo que creo que todo esto
686,686,1904.23,1905.63,esta parte
687,687,1905.63,1910.99,influye mucho el apoyo de de la familia
688,688,1910.99,1914.11,y si pues si sigue siendo todavía un
689,689,1914.11,1916.2,poquito de problema en el verme
690,690,1916.2,1918.82,físicamente como una buena chica porque
691,691,1918.82,1921.97,él tus padres y tus amigos entonces nos
692,692,1921.97,1924.82,comentas que del principio fue un
693,693,1924.82,1927.49,rechazo o siempre te mostraron total
694,694,1927.49,1930.61,empatía no si fue un rechazo si hubo un
695,695,1930.61,1933.07,rechazo por parte de mi mamá cuando se
696,696,1933.07,1936.76,entera de que me gustan las mujeres sí
697,697,1936.76,1939.37,fue muy difícil era un tema que ya no
698,698,1939.37,1942.37,tocaba yo intentaba hablarlo y no me
699,699,1942.37,1944.559,cambiaban los temas me pregunta otras
700,700,1944.559,1947.08,cosas si hubo un rechazo por parte de
701,701,1947.08,1949.15,ella al principio que fue alrededor de
702,702,1949.15,1950.98,mis 15 años y uno de mis hermanos
703,703,1950.98,1953.5,también tuvo muchísimo rechazo hasta la
704,704,1953.5,1955.24,fecha con él no tocó el tema por lo
705,705,1955.24,1958.15,mismo pero mi hermano mayor si él sí me
706,706,1958.15,1959.62,apoyo mucho desde el principio el
707,707,1959.62,1962.71,primero en saberlo y el medio nunca va a
708,708,1962.71,1965.08,olvidar sus palabras siempre me dijo
709,709,1965.08,1967.51,eres mi hermana yo te amo como eres te
710,710,1967.51,1970.12,voy a apoyar y él pues hablo mucho con
711,711,1970.12,1974.17,mi mamá sobre no dejarme solo en esto en
712,712,1974.17,1976.36,apoyarme porque el final
713,713,1976.36,1978.309,nosotros quienes estamos juntos y no la
714,714,1978.309,1979.84,gente no no qué dirán porque creo que
715,715,1979.84,1982.39,ese es un punto que a los papás les
716,716,1982.39,1984.58,importa mucho el qué dirán los demás qué
717,717,1984.58,1986.59,dirán la familia qué dirán los amigos
718,718,1986.59,1989.29,los vecinos y si hubo mucho rechazo por
719,719,1989.29,1991.9,parte de mi papá pues con él no crecí
720,720,1991.9,1995.26,con el vivir lejos pero también tuvo
721,721,1995.26,1998.71,tuve un rechazo del tiempo después sí sí
722,722,1998.71,2002.82,lo acepto me dijo que me apoyaba y hasta
723,723,2002.82,2004.98,hace unos que tenía unos diez años
724,724,2004.98,2007.83,cuando cumplí como 18 19 años pues ya lo
725,725,2007.83,2009.72,hablé más a fondo con mi mamá y le pedí
726,726,2009.72,2012.0,todo su apoyo si le costó mucho trabajo
727,727,2012.0,2014.46,si ha sido una parte muy difícil para
728,728,2014.46,2016.74,ella sin embargo después de esa plática
729,729,2016.74,2019.53,que tuvimos después de incluso mostrarle
730,730,2019.53,2021.72,películas ha buscado la forma de
731,731,2021.72,2024.03,apoyarme y de estar más cerca en sí y
732,732,2024.03,2027.299,ahorita te puedo decir que me apoya al
733,733,2027.299,2029.7,cien por ciento ahorita con la
734,734,2029.7,2032.63,transición incluso yo le ha platicado
735,735,2032.63,2036.24,si ha sido como pedir un poquito difícil
736,736,2036.24,2038.28,poder decirlo bien más quiero cambiar mi
737,737,2038.28,2040.77,nombre porque en algún momento me hizo
738,738,2040.77,2042.78,el comentario después es que cuando tú
739,739,2042.78,2045.179,naciste me dijeron que eras niña y ya no
740,740,2045.179,2047.01,también no no te pases ya te apoye con
741,741,2047.01,2049.649,aunque te gusten las mujeres pero pues
742,742,2049.649,2052.59,dame chance pero a pesar de eso ahorita
743,743,2052.59,2055.71,sí sin apoya muchísimo si platicamos
744,744,2055.71,2057.57,abiertamente del tema sabe muy bien que
745,745,2057.57,2059.97,estoy en el trámite de de mi cambio de
746,746,2059.97,2063.54,nombre incluso hace poquitos meses me
747,747,2063.54,2066.99,compré mi primer vender y ella estuvo
748,748,2066.99,2070.44,muy emocionada conmigo e incluso pues
749,749,2070.44,2072.75,fue la primera persona la que le dijo
750,750,2072.75,2075.45,lleva más como me veo como es como me
751,751,2075.45,2077.369,ves tú como me proyecto y me dijo te ves
752,752,2077.369,2080.929,muy bien siéntete seguro de ti
753,753,2080.929,2082.909,pues no no permitas que nadie te diga
754,754,2082.909,2084.859,que no te ves como un chico porque eso
755,755,2084.859,2087.47,eres entonces sí ahorita ya es un gran
756,756,2087.47,2089.27,apoyo de parte de mi mamá y de mi
757,757,2089.27,2092.329,hermano mis amigos también este proceso
758,758,2092.329,2096.05,lo vivieron solos o acudiste algún tipo
759,759,2096.05,2098.059,de centro al que estén los especialistas
760,760,2098.059,2099.7,que pudieran ir sensibilizando
761,761,2099.7,2102.26,explicando el art moma no lo vivimos
762,762,2102.26,2104.69,solos lo vivimos muy solos cuando yo
763,763,2104.69,2106.609,tenía 14 años visita un psicólogo
764,764,2106.609,2109.369,justamente por estos cambios pero la
765,765,2109.369,2111.17,sesión fue como de un año y de ahí
766,766,2111.17,2113.329,dejamos de de ir hasta ahorita pues no
767,767,2113.329,2115.79,no hemos podido este pues acudir con
768,768,2115.79,2118.43,alguna especialista en realidad no no
769,769,2118.43,2121.22,conozco instituciones todavía lo único
770,770,2121.22,2123.589,que he hecho al menos yo lo personal ha
771,771,2123.589,2125.96,sido inclinarme mucho con mi amigo kevin
772,772,2125.96,2128.15,es el que me ha ayudado en esta parte el
773,773,2128.15,2131.51,si podría darnos como más información
774,774,2131.51,2133.49,sobre instituciones que se han visitado
775,775,2133.49,2136.16,mucho cómo comienza la transición en un
776,776,2136.16,2138.8,hombre transexual le inicié de entrada
777,777,2138.8,2141.2,por una pareja por una novia que tuve
778,778,2141.2,2144.5,hace como cuatro años cinco años ella
779,779,2144.5,2146.66,sabía ella de este tema
780,780,2146.66,2149.089,a grandes rasgos ella investigo ella por
781,781,2149.089,2151.099,la que me puso al tanto también de que
782,782,2151.099,2153.41,podía hacer pero en primera instancia
783,783,2153.41,2156.829,fue el decirme para mí eres un chico te
784,784,2156.829,2158.569,voy a tratar cómo está ella me hablaba
785,785,2158.569,2160.579,de antonio siempre me me dijo antonio
786,786,2160.579,2162.859,ella fue la primera en darme pie a toda
787,787,2162.859,2165.26,esta transición de ahí pues viene mi
788,788,2165.26,2168.02,primer cambio físico que fue el poder
789,789,2168.02,2170.329,cortarme el cabello para mí te soy muy
790,790,2170.329,2172.4,honesto fue muy difícil porque la gente
791,791,2172.4,2174.44,hasta en eso te señala no el cómo te
792,792,2174.44,2176.15,vistes el como terrell y tienen cambios
793,793,2176.15,2178.52,recortando el poco a poco el cabello y
794,794,2178.52,2181.46,ahí empezó a esta transición me gustó
795,795,2181.46,2183.289,cómo me veía me sentía un poquito más
796,796,2183.289,2185.45,varonil y sobre todo que ella en ese
797,797,2185.45,2188.48,momento me apoyaba mucho era de decirme
798,798,2188.48,2190.46,te ves muy guapo te ves muy lindo y al
799,799,2190.46,2191.93,principio si te puedo decir que había
800,800,2191.93,2195.079,una parte de negación mía no pero pues
801,801,2195.079,2196.73,así fui creciendo después empecé a
802,802,2196.73,2199.369,cambiar mi forma de vestir a eso le
803,803,2199.369,2201.71,atribuyo mucho mi mamá porque íbamos a
804,804,2201.71,2204.98,las plazas comerciales a comprar ropa
805,805,2204.98,2207.319,ahí y de pronto era mamá es que quiero
806,806,2207.319,2209.359,un pantalón así pero la gente me ve y me
807,807,2209.359,2212.329,decía pues ni modo o sea que te vean
808,808,2212.329,2214.1,pues es el pantalón que quiere aunque
809,809,2214.1,2216.38,sea el niño pues comparte lo vive muy
810,810,2216.38,2219.11,bien y me da un apoyo en esa parte y de
811,811,2219.11,2222.14,hecho yo era como más de que va a decir
812,812,2222.14,2224.3,la gente que mi mamá en ese momento mi
813,813,2224.3,2227.57,mamá era de apoyarme en esa camiseta de
814,814,2227.57,2229.52,hecho mi mamá te puedes ir conoce todos
815,815,2229.52,2232.45,mis gustos en cuestión de ropa
816,816,2232.45,2236.23,y ahí también empezó ese cambio en el
817,817,2236.23,2238.18,cambio de nombre pues viene por lo que
818,818,2238.18,2240.01,comentaba con mi hermano lo platicamos
819,819,2240.01,2243.109,mi hermano me dijo si adelante hazlo
820,820,2243.109,2245.509,si es es difícil es decir para uno mismo
821,821,2245.509,2249.17,aceptarlo es difícil
822,822,2249.17,2252.65,y expresar lo sobre todo pero han sido
823,823,2252.65,2254.93,cambios que de un poquito un poquito me
824,824,2254.93,2256.49,han hecho muy feliz me han hecho crecer
825,825,2256.49,2259.19,y pues ahorita soy el chico que soy
826,826,2259.19,2262.28,gracias al apoyo de mi mamá de de mi ex
827,827,2262.28,2266.29,novia en ese momento y de mi hermana
828,828,2267.63,2270.66,y cuáles son las hormonas que un hombre
829,829,2270.66,2272.97,transexual debe tomar este estos theron
830,830,2272.97,2275.46,y yo todavía no inicio que tuvo algunos
831,831,2275.46,2277.44,problemas del corazón entonces el médico
832,832,2277.44,2279.54,me recomendaba que por el momento no la
833,833,2279.54,2281.76,podía llevar a cabo justamente para
834,834,2281.76,2283.5,evitar algún problema más grave de salud
835,835,2283.5,2285.03,pero sí también y de hecho si me
836,836,2285.03,2287.19,gustaría me encantaría mucho poder
837,837,2287.19,2289.08,avanzar con este problema del corazón
838,838,2289.08,2291.21,que tengo para poder llevarlo a cabo
839,839,2291.21,2292.83,porque si es muy importante para mí
840,840,2292.83,2296.28,realmente ver esos cambios completamente
841,841,2296.28,2298.05,físicos y no nada más quedarme en esto
842,842,2298.05,2301.11,mi sueño más grande es ese ese incluso
843,843,2301.11,2303.12,dijeron te lo puedo compartir así todos
844,844,2303.12,2305.28,me dicen no no sueñas con traer un carro
845,845,2305.28,2308.37,o una casa o pero mi sueño ahorita mucho
846,846,2308.37,2311.37,más grande es convertirme en un hombre y
847,847,2311.37,2313.65,un nombre no quiere decir nada más y se
848,848,2313.65,2315.15,va a escuchar muy feo pero tener
849,849,2315.15,2317.13,solamente el aparato reproductor y ya
850,850,2317.13,2319.38,realmente para mí un hombre es sentirte
851,851,2319.38,2321.57,bien contigo sentir que puedes apoyar a
852,852,2321.57,2323.73,los demás sobre todo a las chicas sobre
853,853,2323.73,2325.47,todo a las mujeres he tenido mis errores
854,854,2325.47,2328.17,como ser humano pero considero que he
855,855,2328.17,2329.79,tratado muy bien a las mujeres con las
856,856,2329.79,2332.4,que he salido con amigas con ex novias y
857,857,2332.4,2335.19,ahorita es llevo muy a cabo es mi sueño
858,858,2335.19,2338.28,es verme físicamente totalmente un chico
859,859,2338.28,2340.17,verme como un hombre como lo que
860,860,2340.17,2342.57,realmente me siento y que me gustaría
861,861,2342.57,2344.52,más adelante tomarla la testosterona
862,862,2344.52,2347.76,pero si ahorita esto lo tengo pausado si
863,863,2347.76,2350.13,quisiera recalcar qué es esto de la edad
864,864,2350.13,2351.99,por ejemplo yo yo en algún momento tuve
865,865,2351.99,2354.06,un problema emocional porque me me
866,866,2354.06,2356.43,comentaban mucho y amigos ya sabes
867,867,2356.43,2358.86,negativos comercian esto ya tienes 28
868,868,2358.86,2360.99,como vas a tomar testosterona o sea ya
869,869,2360.99,2362.49,ya estás grande para eso si hubieras
870,870,2362.49,2365.22,hecho a los 20 a los 18 pero estás de
871,871,2365.22,2366.96,acuerdo que no hay como una edad para un
872,872,2366.96,2370.59,proceso como éste que es la transición y
873,873,2370.59,2372.06,sí me gustaría compartirle a todas las
874,874,2372.06,2374.34,personas que nos están escuchando que no
875,875,2374.34,2377.13,hay edad en realidad no hay un límite de
876,876,2377.13,2379.5,edad que te diga ya no puedes hacer esto
877,877,2379.5,2381.93,ya no puedes hacer el otro siempre se
878,878,2381.93,2384.45,puede mi sueño es lograrlo y ojalá más
879,879,2384.45,2386.55,adelante podamos volver a tener este
880,880,2386.55,2388.56,contacto y poder compartirles y decirles
881,881,2388.56,2391.26,ya ya estoy en este proceso ya estoy
882,882,2391.26,2393.48,tomando testosterona y estoy logrando mi
883,883,2393.48,2395.19,sueño me encantaría mucho que se pudiera
884,884,2395.19,2397.05,hacer para que más personas de verdad no
885,885,2397.05,2399.15,se trunquen por la edad ni porque sean
886,886,2399.15,2401.77,más pequeños o porque sean más grande yo
887,887,2401.77,2403.72,tengo entendido que antes era muy
888,888,2403.72,2407.11,difícil hacer este cambio de nombre como
889,889,2407.11,2410.14,si de hecho en el actual trabajo en el
890,890,2410.14,2412.06,que me encuentro tuve más un poquito más
891,891,2412.06,2414.19,de información justo porque es en el
892,892,2414.19,2416.68,primer ambiente laboral en donde a mí me
893,893,2416.68,2419.2,dan paz me abren las puertas cuando yo
894,894,2419.2,2422.08,con una compañera que era de recursos
895,895,2422.08,2424.27,humanos le platico mi tema y le digo
896,896,2424.27,2426.61,sabes que no me gusta que me hablen así
897,897,2426.61,2429.19,yo soy de santiago ahí es donde todos me
898,898,2429.19,2431.86,apodan santi me dicen santi y me cuenta
899,899,2431.86,2435.07,que si efectivamente hay una ley para
900,900,2435.07,2437.02,poder pues nosotros de alguna forma
901,901,2437.02,2438.76,defendernos ante la discriminación
902,902,2438.76,2441.55,laboral que en muchos casos todavía se
903,903,2441.55,2443.89,ve desgraciadamente he conocido otras
904,904,2443.89,2446.26,personas que me han dicho es que mi
905,905,2446.26,2448.06,trabajo nos afectan homosexuales o donde
906,906,2448.06,2449.83,se enteren que soy gay o donde se entere
907,907,2449.83,2451.78,que soy lesbiana este no no se va a
908,908,2451.78,2454.66,permitir no entonces en el trabajo
909,909,2454.66,2457.97,obtuve un poquito de esa información me
910,910,2457.97,2460.369,directora general el dueño de la empresa
911,911,2460.369,2462.95,este también me comentaron aquí no hay
912,912,2462.95,2465.26,esa discriminación no porque la ley nos
913,913,2465.26,2468.47,obligue sino porque por por ser humano y
914,914,2468.47,2471.89,por empatía lo aceptamos no tenemos
915,915,2471.89,2474.44,ningún problema al contrario mientras tu
916,916,2474.44,2476.39,trabajo sea el 100 no hay ningún
917,917,2476.39,2478.369,problema pero si me recalcaban mucho
918,918,2478.369,2481.64,esto de ya está penado ya nosotros no te
919,919,2481.64,2483.47,pueden en ningún lado en ningún trabajo
920,920,2483.47,2485.81,decir no porque eres gay porque al final
921,921,2485.81,2487.28,de cuentas pues sigue siendo una persona
922,922,2487.28,2489.77,vamos a ser homosexual o ser transexual
923,923,2489.77,2492.109,no quiere decir que tengamos menos
924,924,2492.109,2496.18,capacidades o que seamos
925,925,2496.18,2498.53,delincuentes o algo por el estilo en lo
926,926,2498.53,2500.54,que sí a lo mejor podríamos tener
927,927,2500.54,2502.67,conflicto no pero creo que sí es muy es
928,928,2502.67,2504.68,muy importante dejar claro que si si nos
929,929,2504.68,2506.81,pueden amparar las leyes que pudieras
930,930,2506.81,2508.94,compartir a las personas que están
931,931,2508.94,2511.34,escuchando y que comienzan con proceso
932,932,2511.34,2512.9,de transición o apenas están
933,933,2512.9,2515.03,identificando qué mensaje tú te gustaría
934,934,2515.03,2517.16,darles no como un consejo pues tenían
935,935,2517.16,2518.869,muchísimo los consejos que les podría
936,936,2518.869,2521.029,dar pero principalmente es
937,937,2521.029,2524.119,ámense a sí mismos mírense al espejo y
938,938,2524.119,2527.059,no vean realmente el cuerpo sino vean su
939,939,2527.059,2529.489,espíritu su alma sus ganas de crecer
940,940,2529.489,2532.549,como persona como ser humano y lejos de
941,941,2532.549,2535.069,tener el cambio porque pues por ejemplo
942,942,2535.069,2537.859,yo lo veo conmigo el no poder seguir la
943,943,2537.859,2540.529,transición con la testosterona si es un
944,944,2540.529,2542.779,punto que me pone a veces estrés me
945,945,2542.779,2544.699,llego a deprimir pero pues en realidad
946,946,2544.699,2546.769,no está tanto en lo físico no sino como
947,947,2546.769,2548.599,tú te sientas mentalmente como tú te
948,948,2548.599,2551.089,sientas espiritualmente por tu ser
949,949,2551.089,2553.849,déjate llevar por eso y más adelante se
950,950,2553.849,2555.589,pueden lograr los cambios no importa qué
951,951,2555.589,2557.63,tiempo te lleve lo importante es que lo
952,952,2557.63,2559.189,hagas lo importante es que luches por
953,953,2559.189,2562.069,ello que cada paso es importante así sea
954,954,2562.069,2565.609,mínimo como yo lo hice realmente te da
955,955,2565.609,2567.169,mucha satisfacción él simplemente
956,956,2567.169,2569.15,portarte el cabello o el ponerte una
957,957,2569.15,2573.109,camisa o el ponerte alguna loción créeme
958,958,2573.109,2575.869,es muy importante cada pasito vale la
959,959,2575.869,2578.179,pena y de verdad no no no los trunquen
960,960,2578.179,2581.059,así lleve en 5 años 10 años de verdad
961,961,2581.059,2582.65,llevarlo a cabo porque es una gran
962,962,2582.65,2585.589,satisfacción siempre he dicho si vas a
963,963,2585.589,2587.3,morir que valga la pena
964,964,2587.3,2589.46,has vivido no te quedes con las ganas de
965,965,2589.46,2591.5,nada y ese es un punto muy muy grande en
966,966,2591.5,2593.96,realidad ese es el punto no poder
967,967,2593.96,2596.3,compartir algo de lo que uno vive a
968,968,2596.3,2598.58,veces la familia no te apoya al 100%
969,969,2598.58,2601.55,pero créeme que ese ese 1 o 2 por ciento
970,970,2601.55,2603.94,que te den el mínimo que respeten tu
971,971,2603.94,2606.43,orientación que respeten tu espacio
972,972,2606.43,2609.68,habla mucho dice mucho y hay que
973,973,2609.68,2611.15,valorarlo también porque no es fácil
974,974,2611.15,2613.37,también para ellos como papás pues que
975,975,2613.37,2615.14,de repente un día llegue si les digas
976,976,2615.14,2617.3,pues me gusta esto cuando ellos tenían
977,977,2617.3,2619.85,la idea de que gustaría lo contrario o
978,978,2619.85,2623.21,no o incluso el decir pues sí yo sé que
979,979,2623.21,2625.79,cuando nací te dijeron para niña pero yo
980,980,2625.79,2627.68,me siento un chico y soy un chico creo
981,981,2627.68,2629.12,que hay que darles también un poquito de
982,982,2629.12,2631.85,espacio y tiempo a la familia para que
983,983,2631.85,2633.98,también lo asimile pero hay que ir
984,984,2633.98,2636.23,avanzando de poco a poquito tiene que
985,985,2636.23,2638.33,existir esa empatía como mencionas
986,986,2638.33,2640.19,hacían sus padres no finalmente ellos
987,987,2640.19,2642.32,crecieron con otras ideas tienen otra
988,988,2642.32,2644.3,educación simplemente con el punto en
989,989,2644.3,2646.16,que respeten aunque no lo logren
990,990,2646.16,2648.89,entender o apoyar es un gran avance
991,991,2648.89,2652.31,comparto esa opinión contigo muchísimas
992,992,2652.31,2654.35,gracias claro que sí me gustaría más
993,993,2654.35,2658.19,adelante poder compartir esa experiencia
994,994,2658.19,2659.869,agradecerte a ti por el espacio que me
995,995,2659.869,2662.54,está brindando espero que les sirva y si
996,996,2662.54,2665.21,gustan contactar y platicar más contigo
